Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q_BallotBoxStuffing,HT1Readable,HT1Credible,HT1Positive,HT1Quality,HT1Creative,CT1Readable,CT1Credible,CT1Positive,CT1Quality,CT1Creative,HT2Readable,HT2Credible,HT2Positive,HT2Quality,HT2Creative,CT2Readable,CT2Credible,CT2Positive,CT2Quality,CT2Creative,HT3Readable,HT3Credible,HT3Positive,HT3Quality,HT3Creative,CT3Readable,CT3Credible,CT3Positive,CT3Quality,CT3Creative,AC1,AC2,AC3,AC4,AC5,HT4Readable,HT4Credible,HT4Positive,HT4Quality,HT4Creative,CT4Readable,CT4Credible,CT4Positive,CT4Quality,CT4Creative,HT5Readable,HT5Credible,HT5Positive,HT5Quality,HT5Creative,CT5Readable,CT5Credible,CT5Positive,CT5Quality,CT4Creative,SurveyID
4/12/2023 16:38,4/12/2023 16:40,IP Address,206.232.65.174,100,118,TRUE,4/12/2023 16:40,R_2Y385CGH6YkzqrG,,,,,35.8964,-78.7115,anonymous,EN,1,,0,55,,,4,4,5,4,,,,,,,4,4,5,5,,,,,,,,,,,,5,5,4,2,,4,4,4,4,4,,,,,,4,5,2,4,4,,,,,,4,4,,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:32,4/12/2023 16:40,IP Address,208.195.161.20,100,463,TRUE,4/12/2023 16:40,R_2SppWSpZtHabd6x,,,,,39.3361,-76.5389,anonymous,EN,0.899999976,,0,0,,,,,,,,2,,2,4,4,,,,,,2,2,,,,2,,2,,,,,,,,4,4,4,4,4,2,2,,,,,,,,,,,,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:36,4/12/2023 16:40,IP Address,208.194.209.236,100,257,TRUE,4/12/2023 16:40,R_3MtieoHM14JphBs,,,,,39.6102,-75.6747,anonymous,EN,0.899999976,,0,30,,,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:40,IP Address,45.77.75.51,100,66,TRUE,4/12/2023 16:40,R_2y896PVyaOtjJhn,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,,,,,,4,,4,,,,,,,,4,,4,,,,,,,,4,,4,,,4,,4,,,4,,4,,,,,,,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:37,4/12/2023 16:40,IP Address,209.166.242.98,100,180,TRUE,4/12/2023 16:40,R_1etIu8vcMmSNLK5,,,,,40.6537,-73.7151,anonymous,EN,0.899999976,,0,50,,,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,2,2,2,2,2,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:37,4/12/2023 16:40,IP Address,23.146.200.112,100,209,TRUE,4/12/2023 16:40,R_3D1PFLPl4JdTStD,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,,4,5,,,,,,4,,,4,5,4,,,4,5,,,,,,4,4,4,4,4,,,,,,4,,4,5,4,4,,,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:40,IP Address,209.166.246.146,100,62,TRUE,4/12/2023 16:40,R_3PRVY29z8VDCVM3,,,,,40.6537,-73.7151,anonymous,EN,0.899999976,,0,50,,,,,,,,4,5,5,4,4,4,5,4,5,4,,,,,,4,5,4,4,5,,,,,,5,5,4,5,4,,,,,,4,5,4,4,4,,,,,,4,4,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:37,4/12/2023 16:40,IP Address,23.148.216.14,100,184,TRUE,4/12/2023 16:40,R_1DYDqcA63AYcGYt,,,,,43.0801,-77.6342,anonymous,EN,1,,0,30,,,,,,,,4,5,5,4,4,4,,4,4,4,,,,,,5,4,5,5,4,,,,,,4,4,4,4,4,,,,,,5,4,5,4,4,,,,,,4,4,4,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:41,IP Address,63.92.69.238,100,114,TRUE,4/12/2023 16:41,R_1o0gEYGVu0e2Idl,,,,,33.8088,-84.2815,anonymous,EN,1,,0,25,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:40,4/12/2023 16:41,IP Address,207.135.195.149,100,68,TRUE,4/12/2023 16:41,R_aVnHmgFcuF5zScF,,,,,40.8548,-74.0284,anonymous,EN,0.899999976,,0,30,,,,,,,,4,4,5,5,5,4,4,5,5,4,,,,,,,,,,,4,4,5,5,4,4,4,4,4,4,4,5,5,5,4,,,,,,4,4,5,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:40,4/12/2023 16:41,IP Address,209.20.226.188,100,98,TRUE,4/12/2023 16:41,R_3F1Xv72jhPXFzGa,,,,,37.751,-97.822,anonymous,EN,0.800000012,,0,25,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:41,4/12/2023 16:41,IP Address,121.91.230.104,100,45,TRUE,4/12/2023 16:41,R_3ptEidzvyKu07r6,,,,,39.0064,-77.4199,anonymous,EN,1,,0,35,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,4,4,4,4,4,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:40,4/12/2023 16:41,IP Address,74.122.57.46,100,66,TRUE,4/12/2023 16:41,R_3kpwjyIdWbCGGew,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,4,4,4,,,,,,4,,,,4,,,,,,,4,,4,,4,4,4,4,4,,,,,,4,4,,4,4,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:41,IP Address,168.158.145.99,100,156,TRUE,4/12/2023 16:42,R_0UuPXFTTVhSJ8Ah,,,,,37.751,-97.822,anonymous,EN,0.899999976,,0,30,,,5,4,5,5,4,,,,,,5,5,4,5,5,,,,,,,,,,,5,4,4,4,5,4,4,4,4,4,,,,,,5,4,4,5,4,,,,,,4,5,5,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:42,IP Address,63.92.67.29,100,153,TRUE,4/12/2023 16:42,R_3oT3OlKKrkBKlcl,,,,,28.5344,-81.3783,anonymous,EN,1,,0,25,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:41,4/12/2023 16:42,IP Address,208.195.162.70,100,76,TRUE,4/12/2023 16:42,R_12hS4flHiV9MmFq,,,,,39.7232,-85.9979,anonymous,EN,0.899999976,,0,0,,,5,4,5,5,4,,,,,,,,,,,5,5,4,5,4,5,4,5,4,4,,,,,,4,4,4,5,4,4,5,4,5,5,,,,,,4,5,5,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:39,4/12/2023 16:42,IP Address,209.20.227.140,100,202,TRUE,4/12/2023 16:42,R_RJ5OlFnZeiGSmqJ,,,,,37.751,-97.822,anonymous,EN,0.400000006,,0,25,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:40,4/12/2023 16:42,IP Address,128.254.164.100,100,111,TRUE,4/12/2023 16:42,R_3feEbifyDh4NdVE,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,2,4,4,4,4,,,,,,4,,2,4,4,,,,,,2,,4,4,,,,,,,,4,4,4,,,,,,,,2,,4,4,,,2,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:40,4/12/2023 16:43,IP Address,63.92.65.25,100,152,TRUE,4/12/2023 16:43,R_3hzS0WfApTgobfs,,,,,41.8482,-87.6521,anonymous,EN,0.899999976,,0,55,,,,,,,,,4,4,4,,,,4,4,,,,,,,,4,4,,,,,,,,4,4,4,4,4,,,,,,,4,4,4,,,,,,,,4,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:43,IP Address,208.194.201.156,100,52,TRUE,4/12/2023 16:43,R_2CvyMLRYqs2kpeF,,,,,39.6102,-75.6747,anonymous,EN,1,,0,30,,,4,,4,5,4,,,,,,,,,,,4,,4,5,4,,,,,,4,,4,5,4,4,4,4,4,4,,,,,,4,,4,5,4,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:43,IP Address,107.180.128.161,100,67,TRUE,4/12/2023 16:43,R_2wshnbBSIAzaAGI,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,,,,,,4,,,4,4,,,,,,,,,4,4,4,,4,,,,,,,,4,4,4,4,4,4,4,4,,,,,,,,,,,,,4,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:43,IP Address,149.46.136.106,100,70,TRUE,4/12/2023 16:43,R_DUmgJ8MHBNRYDIJ,,,,,39.0469,-77.4903,anonymous,EN,1,,0,25,,,,,,,,,4,,4,4,,4,4,4,5,,,,,,,,,,,4,,4,4,4,4,,4,4,4,,,,,,4,,4,5,4,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:43,4/12/2023 16:44,IP Address,23.146.200.84,100,59,TRUE,4/12/2023 16:44,R_22y64uZWtXoqt61,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,4,4,4,4,4,,,,,,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:44,IP Address,208.195.161.20,100,71,TRUE,4/12/2023 16:44,R_3dFAdcihuZScKIc,,,,,39.3361,-76.5389,anonymous,EN,0.899999976,TRUE,100,0,4/12/2023 22:39,TRUE,,,,,,2,,2,,,2,2,,,4,,,,,,,2,,,4,,,,,,4,4,4,4,4,2,,,,,,,,,,4,4,4,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:44,IP Address,73.184.42.9,100,80,TRUE,4/12/2023 16:44,R_3oYESx4KE38O95A,,,,,34.126,-84.5752,anonymous,EN,1,,0,0,,,,,,,,4,5,4,4,4,,,,,,,4,5,4,,5,4,4,5,4,,,,,,4,5,4,4,5,4,4,5,4,4,,,,,,4,5,4,5,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:44,IP Address,74.122.63.193,100,109,TRUE,4/12/2023 16:44,R_1eEvfrXwz4lXMLQ,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,4,,4,,4,,,,,,,,,,,4,,4,,4,4,,4,,4,,,,,,4,4,4,4,4,,,,,,4,4,,,4,,,,,,,4,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:26,4/12/2023 16:44,IP Address,208.196.107.228,100,1126,TRUE,4/12/2023 16:44,R_10oz9wAGHq9MaBT,,,,,40.9922,-73.9748,anonymous,EN,1,,0,0,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,,,,,,5,4,5,4,5,2,2,2,2,2,5,4,4,5,5,,,,,,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:45,IP Address,223.178.85.83,100,60,TRUE,4/12/2023 16:45,R_1g0Fo3b0VJ7ssGN,,,,,12.8996,80.2209,anonymous,EN,1,,0,0,,,,4,5,4,4,,,,,,4,,4,4,5,,,,,,,,,,,4,,4,4,5,4,5,4,5,4,,,,,,4,5,4,4,4,4,,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:45,IP Address,23.146.200.111,100,44,TRUE,4/12/2023 16:45,R_2fli0KshVLhSFvs,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,,4,5,,,,,,4,,4,5,4,4,,4,5,4,,,,,,4,4,4,4,4,4,5,4,,4,,,,,,4,5,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:45,IP Address,128.254.165.202,100,169,TRUE,4/12/2023 16:45,R_1ePHvqH7xFPBsWb,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,2,,4,2,2,,,,,,1,2,,4,5,,,,,,,,,,,1,2,,4,4,4,2,,,4,,,,,,2,4,,4,,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:43,4/12/2023 16:45,IP Address,63.92.68.40,100,98,TRUE,4/12/2023 16:45,R_1kTTFNWTuSNJ28d,,,,,33.8088,-84.2815,anonymous,EN,0.899999976,,0,55,,,,4,4,,,,,,,,,,,,,,,,4,4,4,,,4,4,,,,,,4,4,4,4,4,,,,,,,4,4,,4,,,,,,,4,4,4,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:45,IP Address,74.122.63.118,100,75,TRUE,4/12/2023 16:45,R_3P6PyDxlFPWaSld,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,,,,,,4,,4,4,4,4,,4,4,4,,,,,,,,,,,4,,,,4,4,4,4,4,4,4,4,,,,,,,,,4,4,4,,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:42,4/12/2023 16:45,IP Address,63.92.70.187,100,195,TRUE,4/12/2023 16:45,R_26bWF6ZfKKUnL9A,,,,,41.9032,-87.6383,anonymous,EN,0.899999976,,0,25,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,,,,,,4,5,4,5,4,4,4,4,4,4,,,,,,4,5,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:46,IP Address,109.121.37.70,100,75,TRUE,4/12/2023 16:46,R_1Q0CvTnUfixYXXf,,,,,38.6583,-77.2481,anonymous,EN,0.899999976,,0,0,,,,,,,,4,5,4,5,4,,,,,,4,5,4,,4,4,5,4,,4,,,,,,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,5,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:46,IP Address,149.46.193.28,100,62,TRUE,4/12/2023 16:46,R_Rh8jTLHcwCJCGZP,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,55,,,,,,,,4,,5,4,5,,,,,,4,5,4,5,2,,,,,,4,,5,4,5,4,,4,5,5,,,,,,4,,4,5,5,,,,,,,4,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:46,IP Address,208.196.110.0,100,93,TRUE,4/12/2023 16:46,R_1MMcW6sLThl1331,,,,,40.9922,-73.9748,anonymous,EN,0.899999976,,0,0,,,,5,,2,,,,,,,,,,,,,4,2,,4,,,,,,4,,,,,2,4,,,,,,,,,4,,,,5,4,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:46,IP Address,208.202.233.6,100,68,TRUE,4/12/2023 16:46,R_SADLo6cfMmpOdiN,,,,,26.2462,-80.2652,anonymous,EN,1,,0,30,,,,,,,,4,,4,,4,,,,,,4,,4,4,,,,,,,4,5,5,4,,4,4,4,4,4,,,,,,4,5,4,,4,4,5,5,4,,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:47,IP Address,74.122.60.92,100,138,TRUE,4/12/2023 16:47,R_25YO88FtQo8Zx4v,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,0,,,4,,4,,4,,,,,,4,,4,,4,,,,,,4,,4,,4,,,,,,4,4,4,4,4,,,,,,4,,4,,4,4,,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:47,IP Address,209.166.242.101,100,87,TRUE,4/12/2023 16:47,R_110JJ9gnDw8QJq7,,,,,40.6537,-73.7151,anonymous,EN,1,,0,50,,,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,4,5,4,5,4,2,2,2,2,2,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:47,IP Address,192.227.119.90,100,66,TRUE,4/12/2023 16:47,R_1cSvJ6IP6xD8yVb,,,,,37.751,-97.822,anonymous,EN,0.400000006,,0,55,,,4,5,5,4,4,,,,,,4,4,,4,4,,,,,,4,4,5,4,4,,,,,,4,4,4,4,4,4,4,5,4,4,,,,,,,,,,,4,4,,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:47,IP Address,128.254.165.201,100,69,TRUE,4/12/2023 16:47,R_2WP5me2dhwqvJ5v,,,,,39.3408,-76.4078,anonymous,EN,0.899999976,,0,55,,,,,,,,2,,4,,4,1,,4,,2,,,,,,,,,,,2,,4,4,,4,2,,2,,,,,,,2,,4,5,,1,2,,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:47,IP Address,104.156.245.76,100,80,TRUE,4/12/2023 16:47,R_2w5pO6O7iiqsca2,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,,,4,5,4,4,,,,,,,,,,,4,5,4,5,4,4,5,4,4,4,,,,,,4,5,4,5,4,,,,,,4,5,4,4,4,,,,,,4,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:47,IP Address,128.254.164.188,100,134,TRUE,4/12/2023 16:47,R_3dsi1IcuCeoG6qJ,,,,,39.3408,-76.4078,anonymous,EN,1,,0,55,,,,,,,,4,5,4,,4,,,,,,4,,4,5,4,4,,4,5,4,,,,,,4,4,4,4,4,4,,4,5,4,,,,,,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:44,4/12/2023 16:47,IP Address,63.92.71.156,100,157,TRUE,4/12/2023 16:47,R_3siEXSCaf06if8g,,,,,41.9032,-87.6383,anonymous,EN,1,,0,25,,,4,5,4,5,4,,,,,,4,5,4,5,5,,,,,,,,,,,4,5,4,5,4,4,4,4,4,4,4,5,4,5,4,,,,,,,,,,,4,5,4,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:47,IP Address,206.82.9.91,100,161,TRUE,4/12/2023 16:47,R_1CIlCUWMf3FHUcW,,,,,30.4594,-87.2075,anonymous,EN,0.800000012,,0,25,,,,,,,,5,4,5,4,5,,,,,,5,4,5,4,5,5,4,5,4,5,,,,,,4,4,4,4,4,5,4,5,4,5,,,,,,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:48,IP Address,63.92.70.228,100,132,TRUE,4/12/2023 16:48,R_3QJnbnDzLNkuYnZ,,,,,41.9032,-87.6383,anonymous,EN,0.899999976,,0,55,,,,,,,,4,4,,,4,,,,,,,,4,4,,,,4,4,,,,,,,4,4,4,4,4,,4,4,,4,,,,,,,,,,,,,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:48,IP Address,208.195.166.193,100,176,TRUE,4/12/2023 16:48,R_31QrumeePvOGlm9,,,,,36.0432,-95.8072,anonymous,EN,1,,0,0,,,,,,,,2,2,,4,4,,,,,,2,,4,4,2,2,2,,,,,,,,,4,4,4,4,4,,,,,,2,,2,,,,,,,,,4,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:48,IP Address,103.230.69.225,100,131,TRUE,4/12/2023 16:48,R_oYqab58JvmwYXRv,,,,,37.751,-97.822,anonymous,EN,0.400000006,,0,75,,,,,,,,4,,4,4,4,4,,4,4,4,,,,,,,,,,,4,5,4,4,5,4,4,5,4,,,,,,,4,5,4,5,5,,,,,,4,5,4,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:48,IP Address,23.146.200.80,100,87,TRUE,4/12/2023 16:48,R_1LYy6cxP0dYpWY0,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,5,5,5,5,5,,,,,,,,,,,5,5,5,4,5,5,5,5,5,5,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,2,2,2,2,2,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:48,IP Address,208.194.212.128,100,71,TRUE,4/12/2023 16:48,R_Zn0z7liZmT0rP5T,,,,,39.6102,-75.6747,anonymous,EN,1,TRUE,100,30,4/12/2023 22:13,TRUE,4,5,4,,4,,,,,,4,5,5,4,,,,,,,5,4,,4,5,,,,,,4,4,4,4,4,4,5,4,,4,,,,,,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:41,4/12/2023 16:48,IP Address,107.180.135.27,100,410,TRUE,4/12/2023 16:48,R_2Bx7uWkgpN5s2Xr,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,,4,,4,4,4,,,,,,4,5,4,4,4,,,,,,,,,,,4,4,,4,4,4,4,4,4,4,,,,,,4,5,4,4,,,,,,,4,4,,4,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:48,IP Address,63.92.66.136,100,131,TRUE,4/12/2023 16:48,R_1mXfauF6JlC4iv9,,,,,28.5344,-81.3783,anonymous,EN,1,,0,25,,,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,,,,,,4,5,4,5,4,4,4,4,4,4,,,,,,4,4,4,5,4,4,5,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:48,IP Address,209.127.180.198,100,55,TRUE,4/12/2023 16:48,R_3qrHQid9h8jxW8Z,,,,,40.5511,-74.4606,anonymous,EN,1,,0,75,,,,4,5,4,,,,,,,,,,,,4,,4,4,,,,,,,4,5,4,4,5,4,,4,4,5,4,,4,4,5,,,,,,4,,4,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:48,IP Address,208.195.173.110,100,145,TRUE,4/12/2023 16:48,R_3oHDmDGjxlG3FpM,,,,,39.8996,-86.1692,anonymous,EN,0.899999976,,0,0,,,,,,4,4,,,,,,1,,,4,4,,,,,,,,4,2,5,,,,,,5,4,,,5,1,4,4,,,,,,,,,,,,,1,4,4,2,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:48,IP Address,172.84.188.26,100,112,TRUE,4/12/2023 16:48,R_2q1OD8k5muZkJ7D,,,,,25.7689,-80.1946,anonymous,EN,0.800000012,,0,55,,,4,4,,4,4,,,,,,4,4,4,,4,,,,,,,,,,,4,,4,4,4,4,4,4,4,4,,,,,,4,4,,4,4,,,,,,4,4,,,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:48,4/12/2023 16:48,IP Address,23.146.200.99,100,48,TRUE,4/12/2023 16:48,R_3CHod91cukrXvXl,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,,,,,,4,,4,5,4,4,5,4,,4,,,,,,,,,,,4,,4,5,4,4,4,4,4,4,,,,,,4,,4,5,4,,,,,,4,,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:49,IP Address,128.254.165.199,100,73,TRUE,4/12/2023 16:49,R_2YWyQTa9jbjzLMS,,,,,39.3408,-76.4078,anonymous,EN,0.899999976,,0,55,,,2,,4,,4,,,,,,,,,,,2,,,,,2,,4,4,,,,,,,4,2,,4,,,,,,,2,,4,4,4,1,2,,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:48,4/12/2023 16:49,IP Address,121.91.230.135,100,52,TRUE,4/12/2023 16:49,R_2e3Ae153wLCZ1wO,,,,,39.0064,-77.4199,anonymous,EN,0.899999976,,0,25,,,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,,,,,,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,,,,,,4,5,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:18,4/12/2023 16:49,IP Address,65.186.221.183,100,1860,TRUE,4/12/2023 16:49,R_ThHhr7cx72jOqyZ,,,,,40.2459,-83.3603,anonymous,EN,1,,0,0,,,,,,,,4,4,,4,5,,,,,,,4,5,,4,4,4,,2,2,,,,,,4,4,4,4,4,,,,,,5,4,4,5,4,,,,,,4,4,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:45,4/12/2023 16:49,IP Address,208.196.125.212,100,248,TRUE,4/12/2023 16:49,R_1LTIzw0Hus6iE9p,,,,,26.3051,-80.2447,anonymous,EN,0.899999976,,0,0,,,1,2,2,1,2,,,,,,2,2,,,,,,,,,4,,4,4,4,,,,,,4,4,4,4,4,2,2,,4,4,,,,,,,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:14,4/12/2023 16:49,IP Address,23.148.216.21,100,2128,TRUE,4/12/2023 16:49,R_1CrV8SOpO8kNg85,,,,,43.0801,-77.6342,anonymous,EN,0.899999976,,0,30,,,,,,,,4,,4,5,2,,,,,,4,,5,4,5,4,,4,5,2,,,,,,4,,5,4,5,4,,5,4,2,,,,,,,,,,,4,,5,4,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:48,4/12/2023 16:49,IP Address,208.202.237.111,100,67,TRUE,4/12/2023 16:49,R_PvQPwBYLGUgSVyh,,,,,26.2462,-80.2652,anonymous,EN,1,,0,30,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,5,5,5,4,5,,,,,,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
4/12/2023 16:46,4/12/2023 16:50,IP Address,168.158.144.169,100,184,TRUE,4/12/2023 16:50,R_3JymqisrZLmo2Bs,,,,,37.751,-97.822,anonymous,EN,0.899999976,,0,30,,,,,,,,5,4,5,5,4,,,,,,4,5,5,5,5,,,,,,4,4,5,4,4,4,4,4,4,4,,,,,,5,4,5,4,4,4,5,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
4/12/2023 16:47,4/12/2023 16:50,IP Address,155.193.140.72,100,180,TRUE,4/12/2023 16:50,R_TplxXhF67meXkOd,,,,,43.2318,-77.6607,anonymous,EN,1,,0,25,,,,,,,,5,4,5,5,4,5,4,4,5,5,,,,,,4,4,,4,,,,,,,4,4,4,4,4,5,5,5,4,5,,,,,,,,,,,5,5,4,5,4,SV_ehCPpnOdI0dWLkO
4/12/2023 16:49,4/12/2023 16:50,IP Address,23.146.200.113,100,52,TRUE,4/12/2023 16:50,R_bgsFbJn91TKUMMx,,,,,37.751,-97.822,anonymous,EN,1,,0,55,,,4,,4,5,4,,,,,,,,,,,4,,4,5,4,4,,4,5,4,,,,,,4,4,4,4,4,,,,,,4,,4,5,4,4,,4,5,4,,,,,,SV_ehCPpnOdI0dWLkO
